0.000000e+000	0.000000e+000
1.000000e-001	-1.000000e-001
2.000000e-001	-2.000000e-001
3.000000e-001	-3.000000e-001
4.000000e-001	-4.000000e-001
5.000000e-001	-5.000000e-001
6.000000e-001	-6.000000e-001
7.000000e-001	-7.000000e-001
8.000000e-001	-8.000000e-001
9.000000e-001	-9.000000e-001
1.000000e+000	-1.000000e+000
1.000000e-001	1.000000e-001
2.000000e-001	0.000000e+000
3.000000e-001	-1.000000e-001
4.000000e-001	-2.000000e-001
5.000000e-001	-3.000000e-001
6.000000e-001	-4.000000e-001
7.000000e-001	-5.000000e-001
8.000000e-001	-6.000000e-001
9.000000e-001	-7.000000e-001
1.000000e+000	-8.000000e-001
1.100000e+000	-9.000000e-001
2.000000e-001	2.000000e-001
3.000000e-001	1.000000e-001
4.000000e-001	0.000000e+000
5.000000e-001	-1.000000e-001
6.000000e-001	-2.000000e-001
7.000000e-001	-3.000000e-001
8.000000e-001	-4.000000e-001
9.000000e-001	-5.000000e-001
1.000000e+000	-6.000000e-001
1.100000e+000	-7.000000e-001
1.200000e+000	-8.000000e-001
3.000000e-001	3.000000e-001
4.000000e-001	2.000000e-001
5.000000e-001	1.000000e-001
6.000000e-001	0.000000e+000
7.000000e-001	-1.000000e-001
8.000000e-001	-2.000000e-001
9.000000e-001	-3.000000e-001
1.000000e+000	-4.000000e-001
1.100000e+000	-5.000000e-001
1.200000e+000	-6.000000e-001
1.300000e+000	-7.000000e-001
4.000000e-001	4.000000e-001
5.000000e-001	3.000000e-001
6.000000e-001	2.000000e-001
7.000000e-001	1.000000e-001
8.000000e-001	0.000000e+000
9.000000e-001	-1.000000e-001
1.000000e+000	-2.000000e-001
1.100000e+000	-3.000000e-001
1.200000e+000	-4.000000e-001
1.300000e+000	-5.000000e-001
1.400000e+000	-6.000000e-001
5.000000e-001	5.000000e-001
6.000000e-001	4.000000e-001
7.000000e-001	3.000000e-001
8.000000e-001	2.000000e-001
9.000000e-001	1.000000e-001
1.000000e+000	0.000000e+000
1.100000e+000	-1.000000e-001
1.200000e+000	-2.000000e-001
1.300000e+000	-3.000000e-001
1.400000e+000	-4.000000e-001
1.500000e+000	-5.000000e-001
6.000000e-001	6.000000e-001
7.000000e-001	5.000000e-001
8.000000e-001	4.000000e-001
9.000000e-001	3.000000e-001
1.000000e+000	2.000000e-001
1.100000e+000	1.000000e-001
1.200000e+000	0.000000e+000
1.300000e+000	-1.000000e-001
1.400000e+000	-2.000000e-001
1.500000e+000	-3.000000e-001
1.600000e+000	-4.000000e-001
7.000000e-001	7.000000e-001
8.000000e-001	6.000000e-001
9.000000e-001	5.000000e-001
1.000000e+000	4.000000e-001
1.100000e+000	3.000000e-001
1.200000e+000	2.000000e-001
1.300000e+000	1.000000e-001
1.400000e+000	0.000000e+000
1.500000e+000	-1.000000e-001
1.600000e+000	-2.000000e-001
1.700000e+000	-3.000000e-001
8.000000e-001	8.000000e-001
9.000000e-001	7.000000e-001
1.000000e+000	6.000000e-001
1.100000e+000	5.000000e-001
1.200000e+000	4.000000e-001
1.300000e+000	3.000000e-001
1.400000e+000	2.000000e-001
1.500000e+000	1.000000e-001
1.600000e+000	0.000000e+000
1.700000e+000	-1.000000e-001
1.800000e+000	-2.000000e-001
9.000000e-001	9.000000e-001
1.000000e+000	8.000000e-001
1.100000e+000	7.000000e-001
1.200000e+000	6.000000e-001
1.300000e+000	5.000000e-001
1.400000e+000	4.000000e-001
1.500000e+000	3.000000e-001
1.600000e+000	2.000000e-001
1.700000e+000	1.000000e-001
1.800000e+000	0.000000e+000
1.900000e+000	-1.000000e-001
1.000000e+000	1.000000e+000
1.100000e+000	9.000000e-001
1.200000e+000	8.000000e-001
1.300000e+000	7.000000e-001
1.400000e+000	6.000000e-001
1.500000e+000	5.000000e-001
1.600000e+000	4.000000e-001
1.700000e+000	3.000000e-001
1.800000e+000	2.000000e-001
1.900000e+000	1.000000e-001
2.000000e+000	0.000000e+000
2.651070e-001	-1.289920e-001
1.557467e+000	-3.964740e-001
1.526410e+000	-2.716040e-001
1.107686e+000	2.456520e-001
6.959610e-001	-6.103930e-001
1.037322e+000	7.913710e-001
2.247310e-001	-1.800420e-001
7.711150e-001	-6.376630e-001
1.056659e+000	-4.621800e-001
1.690666e+000	-2.706220e-001
1.807770e-001	-3.686300e-002
6.505100e-001	-1.364210e-001
4.929330e-001	2.613600e-001
8.937970e-001	-8.597650e-001
1.821036e+000	9.329600e-002
1.242952e+000	-7.055900e-001
8.546390e-001	6.482960e-001
1.432244e+000	2.099160e-001
9.493820e-001	8.794380e-001
1.663758e+000	-2.413670e-001
1.376285e+000	-2.501250e-001
8.133440e-001	2.702150e-001
1.510183e+000	-2.968020e-001
5.721250e-001	5.600990e-001
1.161885e+000	8.491100e-002
8.544250e-001	4.235210e-001
1.431459e+000	-1.272810e-001
9.478900e-001	-1.010340e-001
9.618000e-001	-7.465110e-001
1.777433e+000	2.083800e-001
1.023917e+000	-5.908000e-002
9.120180e-001	9.039010e-001
8.787480e-001	-6.538580e-001
9.312690e-001	4.366860e-001
1.502629e+000	1.716870e-001
3.425480e-001	1.247860e-001
3.025770e-001	1.902960e-001
1.000463e+000	6.526920e-001
4.889550e-001	5.009100e-002
9.438840e-001	4.401260e-001
6.112170e-001	-4.235930e-001
4.431790e-001	1.980840e-001
7.242920e-001	6.216100e-001
9.921510e-001	-2.696010e-001
1.106272e+000	-1.085610e-001
6.786370e-001	5.243680e-001
1.061040e+000	1.466570e-001
1.491420e+000	4.972870e-001
9.973250e-001	-2.454380e-001
1.320587e+000	4.996920e-001
8.482660e-001	3.566630e-001
1.678349e+000	-5.954100e-002
9.147740e-001	-2.910800e-001
1.034869e+000	-2.906790e-001
1.075801e+000	2.379080e-001
9.430100e-001	2.214600e-002
1.775762e+000	-1.024110e-001
1.160141e+000	1.746100e-001
1.400917e+000	4.360430e-001
1.042589e+000	-4.791640e-001
1.467247e+000	1.474730e-001
1.374194e+000	-5.299180e-001
7.310710e-001	6.292310e-001
1.394098e+000	-7.030000e-002
1.529900e+000	3.445130e-001
1.303490e+000	6.401550e-001
6.453690e-001	6.296740e-001
4.825590e-001	-1.125700e-001
1.178962e+000	-8.084800e-001
1.117039e+000	2.039080e-001
7.491770e-001	1.274070e-001
1.583250e+000	-2.779900e-001
1.338762e+000	3.665180e-001
1.040040e+000	5.889020e-001
8.415990e-001	-2.334310e-001
5.525610e-001	3.364760e-001
9.110210e-001	6.738210e-001
7.033160e-001	4.100750e-001
1.041359e+000	7.563450e-001
1.421715e+000	3.478000e-001
1.026358e+000	4.809830e-001
9.646120e-001	-8.083360e-001
2.342380e-001	-1.387400e-001
2.873980e-001	2.587910e-001
4.925550e-001	2.731410e-001
9.838360e-001	-8.555750e-001
1.511837e+000	7.167600e-002
1.378887e+000	2.195670e-001
1.186726e+000	-6.356590e-001
2.631860e-001	9.309900e-002
3.078090e-001	-2.188140e-001
2.662970e-001	1.625300e-002
1.598802e+000	1.187240e-001
1.243589e+000	-6.841930e-001
1.361639e+000	3.248970e-001
4.793470e-001	1.140510e-001
1.812634e+000	2.123600e-002
1.273038e+000	4.082400e-001
1.429716e+000	-3.837960e-001
9.602450e-001	7.684550e-001
1.248831e+000	7.002740e-001
1.040149e+000	5.050940e-001
1.139803e+000	5.695500e-001
7.920180e-001	5.970710e-001
1.629657e+000	-2.340710e-001
1.353563e+000	-3.008080e-001
1.257600e-002	-9.423000e-003
1.497507e+000	-5.210400e-002
1.714172e+000	-2.450500e-001
1.052005e+000	7.347850e-001
1.180727e+000	-5.276940e-001
5.150310e-001	5.049690e-001
8.010030e-001	-1.023830e-001
7.550630e-001	-5.647590e-001
1.575371e+000	2.655300e-001
1.238326e+000	-7.548910e-001
1.731866e+000	-1.693880e-001
8.066600e-001	4.385700e-001
1.771463e+000	1.742330e-001
9.842890e-001	9.680120e-001
2.788010e-001	7.137500e-002
1.184539e+000	3.690070e-001
1.105550e+000	-8.522650e-001
1.816690e-001	-1.652310e-001
1.032604e+000	5.556420e-001
9.755540e-001	-7.128340e-001
9.444110e-001	-7.419570e-001
1.037707e+000	7.028930e-001
1.099205e+000	7.452400e-001
1.544776e+000	-4.256070e-001
1.345067e+000	-5.698140e-001
1.117072e+000	3.010350e-001
7.060240e-001	2.054110e-001
1.195957e+000	5.269670e-001
1.378489e+000	-2.192580e-001
8.775120e-001	2.624000e-002
1.605244e+000	-2.114540e-001
1.508727e+000	-2.621510e-001
1.146070e+000	-4.111950e-001
9.723690e-001	-7.800410e-001
1.289155e+000	2.891450e-001
1.078862e+000	9.106140e-001
2.245460e-001	-8.350600e-002
7.613200e-001	-4.673450e-001
9.298100e-001	5.933200e-001
6.604350e-001	-5.789200e-001
1.563167e+000	-2.771070e-001
5.965590e-001	2.366560e-001
6.031240e-001	-3.552570e-001
1.306702e+000	-2.986270e-001
8.021590e-001	-1.748380e-001
1.215736e+000	-4.147270e-001
3.449390e-001	2.319970e-001
1.314365e+000	5.236600e-001
1.629165e+000	-2.836930e-001
8.333630e-001	-1.278440e-001
1.132074e+000	3.899470e-001
1.223355e+000	7.326200e-002
9.738430e-001	-9.139050e-001
1.758228e+000	-2.208180e-001
8.594280e-001	-3.299570e-001
1.922112e+000	2.577800e-002
8.979500e-001	5.421900e-001
8.605080e-001	-1.961260e-001
1.212750e+000	3.195960e-001
1.271415e+000	-2.731160e-001
6.235020e-001	2.815380e-001
1.565949e+000	-3.048950e-001
3.285510e-001	-2.967430e-001
1.413467e+000	-1.257520e-001
1.294532e+000	-2.691200e-001
1.651930e+000	3.005450e-001
5.236940e-001	-8.052000e-002
1.609740e-001	-3.119400e-002
1.227737e+000	-9.646900e-002
